id,ra,dec,ra_mag,dec_mag
12130612,31.878986,80.625565,31.966156,80.611588
12130613,32.006634,80.609238,32.090393,80.595871
12130614,32.149132,80.607002,32.233467,80.593666
9163380,11.013435,80.934769,11.111545,80.925926
9163381,11.007059,80.935005,11.106587,80.926163
9163382,10.925721,80.93148,11.024403,80.922432
9163383,9.555467,80.893776,9.658607,80.88488
9163384,9.582992,80.89299,9.686726,80.884163
9163385,9.552882,80.893166,9.655423,80.884224
9163386,9.553732,80.892578,9.658554,80.883888
9163387,9.72181,80.886642,9.821683,80.877586
9163388,9.753352,80.882576,9.853534,80.873642
9163389,9.850333,80.88549,9.947587,80.876366
9163390,9.856061,80.839287,9.954659,80.831192
9163391,9.852805,80.828079,9.951572,80.820236
9163392,9.764643,80.848007,9.86522,80.83963
9163393,9.503769,80.863297,9.610175,80.85498
9163394,9.627945,80.853989,9.732287,80.845665
9163395,9.718466,80.847443,9.819729,80.839378
9163396,10.653785,80.907135,10.746566,80.897537
9163397,9.916195,80.851471,10.013264,80.842949
9163398,10.109482,80.862068,10.207142,80.853157
9163399,10.109894,80.861992,10.207142,80.853157
9163400,10.468659,80.897469,10.564676,80.88784
20830652,9.359768,78.404076,9.42098,78.392326
20830653,9.739735,78.475616,9.804904,78.463272
20830654,9.491204,78.418846,9.554818,78.406784
20830655,10.045936,78.447662,10.107764,78.43631
20830656,10.201467,78.470695,10.261848,78.459114
20830657,10.268934,78.469482,10.329952,78.457893
20830658,10.059449,78.43515,10.121213,78.423798
20830659,10.058906,78.435181,10.120252,78.423843
20830660,9.526277,78.386261,9.587217,78.375313
20830661,9.642222,78.345978,9.700252,78.335945
20830668,10.018529,78.225662,10.069065,78.217949
20830669,10.022604,78.224754,10.07328,78.21698
20830670,9.954106,78.232666,10.005806,78.224716
3121343,30.689049,81.502396,30.810888,81.490433
3121344,30.643328,81.492241,30.766579,81.480583
3121345,30.541599,81.508675,30.666451,81.49678
3121346,30.729254,81.479301,30.850679,81.467804
3121347,29.983793,81.590439,30.105936,81.577354
3121348,30.013897,81.574577,30.136269,81.561897
3121349,30.014978,81.575111,30.137096,81.562469
3121350,30.088539,81.56189,30.211123,81.549339
3121351,30.392515,81.542023,30.518522,81.529312
3121352,30.335949,81.53167,30.461756,81.519249
3121353,30.366856,81.583427,30.49213,81.570496
3121354,28.880392,81.499931,29.000458,81.488159
3121355,28.845587,81.499298,28.962524,81.487717
3121356,29.156681,81.502113,29.279198,81.491058
3121357,29.090664,81.493042,29.212471,81.482208
3121358,29.065762,81.46637,29.183338,81.455307
3121359,29.275927,81.445686,29.398649,81.43486
3121360,30.808401,81.465012,30.929174,81.454048
3121361,30.909155,81.447365,31.027805,81.436501
3121362,30.957209,81.440102,31.073261,81.429169
3121363,28.498859,81.513451,28.617157,81.501617
30793,6.563409,79.268845,6.629721,79.251213
30794,6.46982,79.11364,6.523418,79.096024
30804,6.10104,79.085037,6.152469,79.066124
30805,6.286559,79.059067,6.337722,79.040947
30806,5.820484,79.120438,5.871232,79.100952
30807,6.095382,79.098625,6.148424,79.079872
30808,6.162432,79.094643,6.215516,79.076118
30809,6.167055,79.090897,6.219957,79.072388
30812,6.341289,79.088234,6.39377,79.070099
30813,6.331681,79.09269,6.384243,79.074623
6155014,8.853389,82.333672,8.972237,82.330338
6155015,8.853954,82.334969,8.972385,82.331741
6155016,8.933214,82.367462,9.053815,82.363403
6155017,8.495653,82.310165,8.622011,82.308701
6155018,8.381178,82.312035,8.509055,82.310234
6155019,8.94968,82.327995,9.06903,82.324783
6155020,9.476378,82.338943,9.601078,82.335358
6155021,9.38517,82.320213,9.511505,82.316734
6155022,10.072756,82.383377,10.183537,82.378685
6155023,9.623771,82.329178,9.744607,82.325523
6155024,9.629104,82.330711,9.749818,82.327042
6155025,9.590997,82.323471,9.712892,82.319809
6155026,9.651354,82.348808,9.770193,82.344803
6155027,9.60244,82.346947,9.722387,82.34317
6155028,9.6613,82.31514,9.784783,82.311134
6155029,10.203134,82.315788,10.322862,82.310982
6155030,10.211126,82.316826,10.330643,82.311852
6155031,9.588591,82.322968,9.71059,82.319252
6155032,9.583081,82.321083,9.705387,82.317253
6155033,10.241745,82.250908,10.362977,82.246292
6155034,10.23747,82.254219,10.358711,82.249626
12130615,32.014336,80.609566,32.098141,80.596222
12130616,32.087063,80.622604,32.171696,80.608757
12130617,32.070923,80.632416,32.156231,80.618416
12130618,32.019123,80.609924,32.103512,80.596542
12130619,31.834679,80.586273,31.92008,80.573097
12130620,30.719051,80.605515,30.822227,80.5924
12130621,30.566813,80.568672,30.667616,80.555275
12130622,30.564154,80.568611,30.664991,80.555183
12130623,30.641308,80.571953,30.742924,80.558693
12130624,30.778412,80.468513,30.876173,80.456741
12130625,30.647341,80.449326,30.744923,80.438225
12130626,30.304113,80.481628,30.411757,80.469666
12130627,30.65251,80.436226,30.750715,80.425636
12130628,30.581488,80.425156,30.679323,80.414719
12130629,30.866121,80.469147,30.963587,80.456848
12130630,30.761271,80.638237,30.865332,80.624863
12130631,30.882669,80.656166,30.982769,80.642746
12130632,31.098269,80.574402,31.196827,80.561089
12130633,31.945457,80.617683,32.031166,80.603981
12130634,31.487844,80.565308,31.579979,80.552681
12130635,31.360186,80.483841,31.452997,80.471443
9163401,10.581896,80.902939,10.675929,80.893364
9163402,10.580488,80.903625,10.67423,80.894035
9163403,10.209178,80.873955,10.30718,80.864853
9163404,10.682,80.91346,10.774382,80.903488
9163405,10.687151,80.906052,10.779458,80.896057
9163406,10.699671,80.892769,10.792308,80.883194
9163407,10.72211,80.921532,10.814375,80.911423
9163408,11.013675,80.841621,11.103153,80.833206
9163409,12.337582,81.063492,12.418861,81.055283
9163410,12.387212,81.059731,12.468457,81.051529
9163411,12.334948,81.07383,12.417006,81.065392
9163412,12.775886,81.058334,12.852428,81.049881
9163413,13.126437,81.050865,13.203547,81.042809
9163414,13.220128,81.040771,13.295989,81.032822
9163415,13.22486,81.03521,13.300313,81.027306
9163416,13.231009,81.040436,13.307097,81.032387
9163417,12.009465,80.878845,12.094151,80.87088
9163418,12.076171,80.882118,12.159091,80.874161
9163419,12.044754,80.75721,12.119837,80.749664
9163420,12.025625,80.755127,12.100692,80.747559
9163421,13.631333,81.023888,13.705745,81.016121
20830673,9.238755,78.390434,9.29665,78.378685
20830674,9.206881,78.386398,9.263333,78.374245
20830675,9.201995,78.385162,9.258251,78.373024
20830679,9.438312,78.425598,9.501962,78.413551
20830680,9.736416,78.514763,9.802972,78.502342
20830681,9.579324,78.445839,9.644244,78.433517
20830682,9.950627,78.502441,10.015521,78.49015
20830683,9.926246,78.501732,9.993439,78.489365
20830684,9.774102,78.480888,9.840279,78.468452
20830685,9.940474,78.499702,10.00531,78.487587
20830686,9.363145,78.414024,9.425351,78.4021
20830687,9.792581,78.331825,9.851162,78.322075
20830688,9.798811,78.317841,9.855965,78.308144
20830689,9.798192,78.317589,9.8558,78.307915
20830690,9.690642,78.322212,9.747396,78.31221
30814,6.364339,79.097244,6.417913,79.079185
30815,6.311666,79.095955,6.36477,79.077621
30816,6.365441,79.102982,6.419043,79.084923
30817,6.444468,79.102051,6.497205,79.08429
30818,6.263611,79.065384,6.314802,79.047249
30819,6.414836,79.103737,6.469554,79.085823
30820,6.224036,79.084671,6.277071,79.066154
30821,6.705156,79.163582,6.765457,79.147079
30822,7.056711,79.162399,7.120543,79.146317
30823,6.62785,79.25853,6.694924,79.241188
30824,6.610847,79.243507,6.675757,79.226242
30825,6.755815,79.248192,6.824695,79.231018
30826,6.853587,79.239517,6.920869,79.22271
30827,7.033158,79.165482,7.097008,79.149414
30828,7.107653,79.149246,7.171409,79.133148
30829,6.699824,79.24852,6.766836,79.231171
30830,6.732782,79.239456,6.80071,79.222443
30831,6.690243,79.233727,6.755518,79.216476
30832,6.723285,79.234001,6.791257,79.217094
30833,6.988361,79.179596,7.053181,79.163902
30834,7.041981,79.171844,7.105973,79.155846
3121364,28.537607,81.544777,28.657549,81.533165
3121365,29.596575,81.53389,29.72263,81.522949
3121366,28.893145,81.485329,29.009525,81.474312
3121367,28.945532,81.469376,29.059298,81.458153
3121368,28.772964,81.5783,28.896902,81.566757
3121369,28.687641,81.582939,28.811033,81.57132
3121370,28.348831,81.588806,28.48028,81.576424
3121371,28.438679,81.578911,28.56595,81.566711
3121372,28.369726,81.58062,28.4974,81.56842
3121373,28.566214,81.581627,28.690056,81.56971
3121374,28.566202,81.581573,28.690056,81.56971
3121375,28.511805,81.572144,28.635201,81.560104
3121376,28.686359,81.556206,28.805159,81.54493
3121377,28.445284,81.563805,28.568903,81.55191
3121378,29.008631,81.518417,29.132685,81.507118
3121379,29.003294,81.516449,29.127453,81.505173
3121380,28.919052,81.524536,29.042665,81.512924
3121381,29.90419,81.528313,30.031528,81.516579
3121382,30.1761,81.519478,30.302156,81.507439
3121383,30.175322,81.508583,30.300928,81.496689
3121384,30.701775,81.459221,30.824736,81.448212
9163422,13.629035,81.025291,13.703008,81.017456
9163423,13.649738,81.014214,13.725187,81.006248
9163424,13.668092,81.001251,13.743399,80.993454
9163425,13.793026,80.994438,13.868155,80.98661
9163426,13.785826,80.926521,13.861953,80.920418
9163427,13.771137,80.926949,13.847267,80.92083
9163428,13.873346,80.980743,13.949193,80.973267
9163429,13.302487,81.044975,13.379582,81.037193
9163430,13.33299,81.010239,13.407978,81.002335
9163431,13.331282,81.01371,13.406223,81.005768
9163432,13.379955,81.004745,13.454583,80.996925
9163433,13.3978,81.010818,13.473021,81.003029
9163434,13.34497,81.010902,13.42039,81.002922
9163435,13.338876,81.013947,13.413938,81.006134
9163436,13.581525,81.015114,13.65629,81.007278
9163437,13.616294,81.014832,13.690536,81.006935
9163438,13.576878,81.017807,13.652002,81.009964
9163439,14.0481,80.993355,14.126087,80.985542
9163440,14.131143,80.99852,14.212085,80.990906
9163441,11.830594,80.948898,11.914086,80.941162
9163442,13.096074,81.06356,13.175358,81.055771
12130636,31.454268,80.456718,31.544855,80.444969
12130637,31.498507,80.50779,31.588032,80.495193
12130638,31.517687,80.496048,31.606956,80.483521
12130639,28.599319,80.495941,28.716085,80.484192
12130640,28.276699,80.334511,28.393122,80.3246
12130641,28.747227,80.322128,28.864035,80.311668
12130642,28.750774,80.316299,28.867512,80.30584
12130643,28.829777,80.306068,28.946665,80.295868
12130644,28.275862,80.3843,28.389238,80.374146
12130645,28.000992,80.371628,28.11344,80.362175
12130646,28.051659,80.304367,28.165035,80.295616
12130647,27.837179,80.232819,27.94648,80.222023
12130648,28.288511,80.21489,28.403414,80.204994
12130649,28.612263,80.197334,28.729799,80.189156
12130650,28.609558,80.197075,28.72673,80.18895
12130651,30.013733,80.339119,30.120285,80.328629
12130652,30.013777,80.33905,30.120705,80.32856
12130653,30.287865,80.365379,30.390543,80.355751
12130654,29.984707,80.387665,30.095251,80.377556
12130655,30.854332,80.279564,30.950878,80.269691
12130656,30.635798,80.266739,30.736391,80.256882
20830699,10.995374,78.278427,11.053294,78.270714
20830700,10.866636,78.256981,10.927138,78.249832
20830701,10.92148,78.252129,10.982811,78.244774
20830702,10.921545,78.25206,10.982811,78.244774
20830703,10.815788,78.255417,10.876749,78.248222
20830704,11.296786,78.202965,11.358854,78.195694
20830705,11.290978,78.201271,11.353403,78.193985
20830706,11.297683,78.202888,11.359794,78.195648
20830707,11.029451,78.233131,11.089156,78.22567
20830708,11.027322,78.233696,11.086884,78.226334
20830709,11.082278,78.227165,11.141954,78.219681
20830710,11.892594,78.170547,11.946795,78.163528
20830712,10.399902,78.104721,10.451343,78.095779
20830713,10.395186,78.104324,10.446161,78.095375
6155035,9.64095,82.259521,9.769114,82.256073
6155036,10.23673,82.248482,10.359336,82.244171
6155037,10.383292,82.26355,10.50192,82.258461
6155038,10.417668,82.278564,10.535709,82.273384
6155039,10.460551,82.269966,10.578463,82.264786
6155040,10.472488,82.267578,10.59039,82.262367
6155041,10.13258,82.23394,10.255518,82.229912
6155042,10.118276,82.233414,10.242006,82.229576
6155043,10.282213,82.244659,10.403315,82.240074
6155044,10.159737,82.244492,10.282414,82.240112
6155045,10.141869,82.238548,10.265538,82.234489
6155046,10.415621,82.240326,10.535531,82.235733
6155047,10.356377,82.229668,10.477524,82.225212
6155048,11.027992,82.311989,11.151091,82.307343
6155049,11.293241,82.294746,11.416766,82.290848
6155050,11.268295,82.280411,11.389938,82.276787
6155051,11.132598,82.270798,11.24863,82.266838
6155052,11.145471,82.268883,11.261393,82.264992
6155053,11.157504,82.274834,11.273271,82.270889
6155054,11.112711,82.28611,11.230796,82.282082
6155055,11.172161,82.281845,11.290773,82.277863
15059751,8.064576,78.895042,8.122151,78.879776
15059752,8.084578,78.884415,8.144604,78.867676
9163443,12.563333,81.038864,12.643886,81.03096
9163444,11.950503,80.862625,12.032556,80.854912
9163445,11.904076,80.841782,11.982841,80.833748
9163446,12.351216,80.891449,12.427094,80.883591
9163447,13.171288,80.996284,13.245857,80.988823
9163448,13.428723,81.001953,13.503676,80.994247
9163449,13.461527,81.00029,13.536467,80.992584
9163450,13.453003,80.99778,13.527921,80.990051
9163451,13.451347,80.997574,13.526165,80.989777
9163452,13.453514,80.996872,13.528426,80.989159
9163453,13.532336,81.007225,13.607311,80.999451
9163454,13.509496,80.992844,13.584339,80.985268
9163455,13.508804,80.991463,13.583519,80.983887
9163456,13.490333,80.995659,13.565805,80.988091
9163457,13.731529,80.993042,13.806904,80.985481
9163458,13.465876,80.992844,13.540754,80.985115
9163459,13.624135,80.954277,13.698589,80.947426
9163460,13.433829,80.90065,13.500131,80.893028
9163461,13.82581,80.764709,13.913289,80.754669
9163462,13.830175,80.764275,13.917618,80.754181
9163463,9.731929,80.72216,9.832557,80.713867
30835,6.789687,79.227951,6.856486,79.211273
30836,6.878128,79.177689,6.941432,79.161987
30837,6.961194,79.183868,7.026039,79.168182
30838,6.690543,79.156807,6.749287,79.140099
30839,6.704005,79.130806,6.75975,79.11393
30840,6.657397,79.121361,6.71162,79.104523
30841,6.978626,79.15255,7.043189,79.136383
30842,6.66962,79.142189,6.72688,79.125336
30843,6.59337,79.118851,6.647075,79.101593
30844,6.642875,79.137642,6.698656,79.120781
30845,6.644501,79.135841,6.699819,79.118958
30846,6.69036,79.146507,6.74713,79.129608
30847,6.620825,79.138649,6.676661,79.121483
30848,6.676064,79.146721,6.732975,79.129845
30849,6.797948,79.156029,6.856996,79.139702
30850,6.783311,79.155983,6.842358,79.139679
30851,6.882066,79.167252,6.944714,79.151329
30852,6.890858,79.167343,6.953523,79.151375
30853,6.908527,79.143745,6.970149,79.127556
30854,7.008735,79.143341,7.073139,79.127167
30855,6.969137,79.144592,7.033547,79.128395
20830714,11.083631,78.156776,11.143948,78.149933
20830715,11.834266,78.101448,11.890015,78.093742
20830716,11.818208,78.1063,11.873093,78.09861
20830717,11.411918,78.038246,11.468754,78.029861
20830718,11.248993,77.969315,11.308239,77.96006
20830719,11.739528,77.96933,11.793028,77.960464
20830720,11.667877,77.909775,11.719465,77.900818
20830721,11.701068,77.915474,11.75213,77.906532
20830722,11.698795,77.914612,11.75026,77.905701
20830723,11.446614,78.162384,11.506213,78.154976
20830724,11.445765,78.162689,11.505468,78.155205
20830725,11.345405,78.131348,11.406731,78.123688
20830726,11.36398,78.117912,11.423484,78.110542
20830727,11.491694,78.052605,11.548302,78.044693
20830728,11.50091,78.04586,11.557205,78.03756
20830729,11.580999,78.059288,11.637385,78.051529
20830730,11.345196,78.067024,11.403393,78.059135
20830731,10.867231,78.376823,10.923333,78.367462
3121385,30.878614,81.460098,30.994757,81.448929
3121386,30.937651,81.430374,31.05357,81.419418
3121387,30.696316,81.429703,30.817291,81.418884
3121388,30.576746,81.441933,30.700409,81.43116
3121389,30.576551,81.442192,30.69997,81.431549
3121390,30.454052,81.373604,30.574028,81.362022
3121391,30.73402,81.414337,30.853874,81.403214
3121392,29.033609,81.442329,29.14662,81.430687
3121393,27.994228,81.250626,28.108168,81.239296
3121394,28.814678,81.431854,28.927326,81.42028
3121395,27.822548,81.385025,27.941246,81.373573
3121396,28.490049,81.20903,28.6089,81.196655
3121397,28.592716,81.198463,28.711708,81.186134
3121398,28.637077,81.20311,28.756077,81.190643
3121399,29.569378,81.257729,29.686979,81.244949
3121400,29.627975,81.249718,29.745468,81.236938
3121401,29.54957,81.249557,29.666885,81.236961
3121402,30.414131,81.325516,30.530731,81.314102
3121403,30.422121,81.327629,30.539122,81.316185
3121404,29.523159,81.130257,29.635115,81.120354
3121405,29.472639,81.147827,29.585663,81.137512
12130657,30.881271,80.335457,30.976952,80.325661
12130658,30.521936,80.255577,30.622141,80.245903
12130659,29.778711,80.267456,29.882174,80.256996
12130660,29.433792,80.256676,29.54323,80.246925
12130661,30.052656,80.189346,30.146725,80.180191
12130662,30.459837,80.167084,30.552813,80.158493
12130663,30.228149,80.140991,30.320156,80.133209
12130664,30.225529,80.140694,30.316923,80.132866
12130665,30.330936,80.163002,30.422482,80.154533
12130666,30.445978,80.250267,30.544502,80.240578
12130667,30.273573,80.239243,30.367798,80.229004
12130668,30.127213,80.200256,30.220047,80.190681
12130669,30.163599,80.125183,30.256077,80.118042
12130670,29.868437,80.01767,29.964592,80.01046
12130671,29.47714,79.968506,29.570646,79.962448
12130672,29.891481,80.003304,29.98571,79.996506
12130673,32.053864,80.548409,32.137939,80.535408
12130674,32.457634,80.599876,32.538975,80.586395
12130675,32.253269,80.523567,32.331692,80.511375
12130676,32.352757,80.61322,32.434635,80.599472
12130677,32.115044,80.588676,32.198624,80.575455
6155056,11.146313,82.26944,11.262218,82.265419
6155057,11.088485,82.271873,11.204004,82.267807
6155058,11.124469,82.271515,11.240867,82.267563
6155059,11.373102,82.27343,11.495682,82.270393
6155060,10.843265,82.292839,10.96319,82.287987
6155061,11.248814,82.287964,11.370576,82.284348
